Date; Close
27 September 2007; 9413.65
28 September 2007; 9411.95
01 Oktober 2007; 9488.50
02 Oktober 2007; 9623.25
03 Oktober 2007; 9700.07
04 Oktober 2007; 9627.39
05 Oktober 2007; 9617.26
08 Oktober 2007; 9717.17
09 Oktober 2007; 9639.83
11 Oktober 2007; 9697.67
12 Oktober 2007; 9496.47
15 Oktober 2007; 9518.45
16 Oktober 2007; 9592.47
17 Oktober 2007; 9562.16
18 Oktober 2007; 9637.07
19 Oktober 2007; 9611.72
22 Oktober 2007; 9360.63
23 Oktober 2007; 9502.39
24 Oktober 2007; 9442.62
25 Oktober 2007; 9568.26
26 Oktober 2007; 9631.51
29 Oktober 2007; 9809.88
30 Oktober 2007; 9757.93
31 Oktober 2007; 9711.37
01 November 2007; 9598.23
02 November 2007; 9273.09
05 November 2007; 9308.60
06 November 2007; 9292.80
07 November 2007; 9300.22
08 November 2007; 8937.58
09 November 2007; 8970.92
12 November 2007; 8670.61
13 November 2007; 8727.21
14 November 2007; 8942.93
15 November 2007; 8905.41
16 November 2007; 8764.82
19 November 2007; 8680.71
20 November 2007; 8680.86
21 November 2007; 8484.11
22 November 2007; 8499.37
23 November 2007; 8342.20
26 November 2007; 8528.33
27 November 2007; 8375.76
28 November 2007; 8276.26
29 November 2007; 8447.03
30 November 2007; 8586.40
03 Desember 2007; 8583.84
04 Desember 2007; 8651.28
05 Desember 2007; 8676.95
06 Desember 2007; 8694.41
07 Desember 2007; 8722.38
10 Desember 2007; 8598.03
11 Desember 2007; 8638.33
12 Desember 2007; 8490.84
13 Desember 2007; 8187.95
14 Desember 2007; 8118.08
17 Desember 2007; 7830.85
18 Desember 2007; 7807.39
19 Desember 2007; 8014.31
20 Desember 2007; 7857.08
21 Desember 2007; 7941.44
24 Desember 2007; 8135.48
25 Desember 2007; 8167.07
26 Desember 2007; 8156.39
27 Desember 2007; 8313.72
28 Desember 2007; 8396.95
31 Desember 2007; 8506.28
02 Januari 2008; 8323.05
03 Januari 2008; 8184.20
04 Januari 2008; 8221.10
07 Januari 2008; 7883.37
08 Januari 2008; 7962.91
09 Januari 2008; 8085.06
10 Januari 2008; 8057.27
11 Januari 2008; 8029.31
14 Januari 2008; 8173.41
15 Januari 2008; 8428.84
16 Januari 2008; 8179.54
17 Januari 2008; 8101.63
18 Januari 2008; 8184.65
21 Januari 2008; 8110.20
22 Januari 2008; 7581.96
23 Januari 2008; 7408.40
24 Januari 2008; 7517.05
25 Januari 2008; 7739.59
28 Januari 2008; 7485.79
29 Januari 2008; 7576.42
30 Januari 2008; 7543.50
31 Januari 2008; 7521.13
01 Februari 2008; 7673.99
12 Februari 2008; 7553.30
13 Februari 2008; 7550.55
14 Februari 2008; 7865.28
15 Februari 2008; 7876.37
18 Februari 2008; 7890.90
19 Februari 2008; 8024.41
20 Februari 2008; 7894.47
21 Februari 2008; 8085.93
22 Februari 2008; 8108.71
25 Februari 2008; 8286.31
26 Februari 2008; 8307.67
27 Februari 2008; 8462.08
29 Februari 2008; 8412.76
03 Maret 2008; 8262.87
04 Maret 2008; 8470.11
05 Maret 2008; 8483.95
06 Maret 2008; 8658.64
07 Maret 2008; 8531.38
10 Maret 2008; 8299.37
11 Maret 2008; 8381.60
12 Maret 2008; 8435.30
13 Maret 2008; 8210.99
14 Maret 2008; 8161.39
17 Maret 2008; 8005.46
18 Maret 2008; 8057.82
19 Maret 2008; 8179.35
20 Maret 2008; 8337.62
21 Maret 2008; 8524.99
24 Maret 2008; 8865.35
25 Maret 2008; 8795.09
26 Maret 2008; 8768.02
27 Maret 2008; 8605.95
28 Maret 2008; 8623.48
31 Maret 2008; 8572.59
01 April 2008; 8419.72
02 April 2008; 8605.32
03 April 2008; 8596.34
07 April 2008; 8729.79
08 April 2008; 8672.85
09 April 2008; 8667.93
10 April 2008; 8829.40
11 April 2008; 8909.58
14 April 2008; 8892.68
15 April 2008; 8924.78
16 April 2008; 9066.04
17 April 2008; 9090.43
18 April 2008; 9074.34
21 April 2008; 9083.32
22 April 2008; 9037.25
23 April 2008; 9008.49
24 April 2008; 8990.33
25 April 2008; 8947.83
28 April 2008; 9079.60
29 April 2008; 8891.74
30 April 2008; 8919.92
02 Mei 2008; 8963.63
05 Mei 2008; 8837.07
06 Mei 2008; 8857.37
07 Mei 2008; 8926.34
08 Mei 2008; 8866.62
09 Mei 2008; 8792.39
12 Mei 2008; 8830.05
13 Mei 2008; 8989.53
14 Mei 2008; 9018.42
15 Mei 2008; 9157.18
16 Mei 2008; 9197.41
19 Mei 2008; 9295.20
20 Mei 2008; 9068.89
21 Mei 2008; 9015.57
22 Mei 2008; 9008.03
23 Mei 2008; 8834.73
26 Mei 2008; 8707.83
27 Mei 2008; 8778.39
28 Mei 2008; 8665.73
29 Mei 2008; 8684.92
30 Mei 2008; 8619.08
02 Juni 2008; 8724.47
03 Juni 2008; 8579.43
04 Juni 2008; 8627.80
05 Juni 2008; 8738.46
06 Juni 2008; 8745.35
09 Juni 2008; 8587.96
10 Juni 2008; 8370.00
11 Juni 2008; 8345.59
12 Juni 2008; 8062.31
13 Juni 2008; 8105.59
16 Juni 2008; 8169.77
17 Juni 2008; 8201.79
18 Juni 2008; 8217.58
19 Juni 2008; 8047.74
20 Juni 2008; 7902.44
23 Juni 2008; 7876.49
24 Juni 2008; 7738.12
25 Juni 2008; 7855.06
26 Juni 2008; 7811.80
27 Juni 2008; 7548.76
30 Juni 2008; 7523.54
01 Juli 2008; 7407.98
02 Juli 2008; 7353.86
03 Juli 2008; 7394.10
04 Juli 2008; 7228.41
07 Juli 2008; 7341.11
08 Juli 2008; 7051.85
09 Juli 2008; 7048.25
10 Juli 2008; 7075.65
11 Juli 2008; 7244.76
14 Juli 2008; 7156.96
15 Juli 2008; 6834.24
16 Juli 2008; 6710.64
17 Juli 2008; 6974.51
18 Juli 2008; 6815.32
21 Juli 2008; 7085.67
22 Juli 2008; 7065.65
23 Juli 2008; 7309.83
24 Juli 2008; 7368.08
25 Juli 2008; 7233.62
29 Juli 2008; 7014.47
30 Juli 2008; 7070.35
31 Juli 2008; 7024.06
01 Agustus 2008; 7002.54
04 Agustus 2008; 6977.36
05 Agustus 2008; 6813.40
06 Agustus 2008; 7026.24
07 Agustus 2008; 7024.58
08 Agustus 2008; 7209.04
11 Agustus 2008; 7325.62
12 Agustus 2008; 7293.80
13 Agustus 2008; 7292.34
14 Agustus 2008; 7326.07
15 Agustus 2008; 7196.50
18 Agustus 2008; 7000.74
19 Agustus 2008; 6978.60
20 Agustus 2008; 7040.90
21 Agustus 2008; 6918.48
22 Agustus 2008; 6911.64
25 Agustus 2008; 7030.72
26 Agustus 2008; 6964.60
27 Agustus 2008; 7080.97
28 Agustus 2008; 7033.37
29 Agustus 2008; 7046.11
01 September 2008; 6813.09
02 September 2008; 6699.82
03 September 2008; 6584.93
04 September 2008; 6412.63
05 September 2008; 6307.28
08 September 2008; 6658.69
09 September 2008; 6424.77
10 September 2008; 6458.01
11 September 2008; 6251.95
12 September 2008; 6310.68
15 September 2008; 6052.45
16 September 2008; 5756.59
17 September 2008; 5800.87
18 September 2008; 5641.95
19 September 2008; 5970.38
22 September 2008; 6110.60
23 September 2008; 6182.21
24 September 2008; 6132.60
25 September 2008; 6060.83
26 September 2008; 5929.63
30 September 2008; 5719.28
01 Oktober 2008; 5764.01
02 Oktober 2008; 5703.72
03 Oktober 2008; 5742.23
06 Oktober 2008; 5505.70
07 Oktober 2008; 5524.66
08 Oktober 2008; 5206.40
09 Oktober 2008; 5130.71
13 Oktober 2008; 5020.44
14 Oktober 2008; 5291.56
15 Oktober 2008; 5246.26
16 Oktober 2008; 5075.97
17 Oktober 2008; 4960.40
20 Oktober 2008; 4931.84
21 Oktober 2008; 4942.72
22 Oktober 2008; 4862.59
23 Oktober 2008; 4730.51
24 Oktober 2008; 4579.62
27 Oktober 2008; 4366.87
28 Oktober 2008; 4399.97
29 Oktober 2008; 4406.52
30 Oktober 2008; 4683.64
31 Oktober 2008; 4870.66
03 November 2008; 4995.06
04 November 2008; 4992.63
05 November 2008; 4978.26
06 November 2008; 4694.12
07 November 2008; 4742.33
10 November 2008; 4740.27
11 November 2008; 4638.57
12 November 2008; 4615.57
13 November 2008; 4437.83
14 November 2008; 4452.70
17 November 2008; 4439.80
18 November 2008; 4305.18
19 November 2008; 4284.09
20 November 2008; 4089.93
21 November 2008; 4171.10
24 November 2008; 4160.54
25 November 2008; 4266.49
26 November 2008; 4271.80
27 November 2008; 4453.75
28 November 2008; 4460.49
01 Desember 2008; 4518.43
02 Desember 2008; 4356.98
03 Desember 2008; 4307.26
04 Desember 2008; 4254.96
05 Desember 2008; 4225.07
08 Desember 2008; 4418.33
09 Desember 2008; 4472.66
10 Desember 2008; 4658.87
11 Desember 2008; 4655.57
12 Desember 2008; 4481.27
15 Desember 2008; 4613.72
16 Desember 2008; 4616.89
17 Desember 2008; 4648.02
18 Desember 2008; 4694.81
19 Desember 2008; 4694.52
22 Desember 2008; 4535.54
23 Desember 2008; 4405.86
24 Desember 2008; 4423.09
25 Desember 2008; 4413.45
26 Desember 2008; 4425.08
29 Desember 2008; 4416.16
30 Desember 2008; 4589.04
31 Desember 2008; 4591.22
05 Januari 2009; 4698.31
06 Januari 2009; 4727.26
07 Januari 2009; 4789.84
08 Januari 2009; 4535.79
09 Januari 2009; 4502.74
12 Januari 2009; 4453.90
13 Januari 2009; 4532.36
14 Januari 2009; 4521.47
15 Januari 2009; 4320.77
16 Januari 2009; 4353.70
19 Januari 2009; 4366.76
20 Januari 2009; 4242.61
21 Januari 2009; 4247.97
02 Februari 2009; 4259.98
03 Februari 2009; 4372.81
04 Februari 2009; 4389.97
05 Februari 2009; 4363.25
06 Februari 2009; 4471.25
09 Februari 2009; 4494.59
10 Februari 2009; 4526.10
11 Februari 2009; 4575.95
12 Februari 2009; 4466.42
13 Februari 2009; 4592.50
16 Februari 2009; 4591.26
17 Februari 2009; 4491.78
18 Februari 2009; 4498.37
19 Februari 2009; 4528.87
20 Februari 2009; 4436.94
23 Februari 2009; 4477.78
24 Februari 2009; 4430.18
25 Februari 2009; 4493.74
26 Februari 2009; 4518.56
27 Februari 2009; 4557.15
02 Maret 2009; 4425.83
03 Maret 2009; 4435.34
04 Maret 2009; 4541.42
05 Maret 2009; 4637.20
06 Maret 2009; 4653.63
09 Maret 2009; 4628.24
10 Maret 2009; 4671.02
11 Maret 2009; 4759.96
12 Maret 2009; 4754.65
13 Maret 2009; 4897.39
16 Maret 2009; 4971.32
17 Maret 2009; 5041.39
18 Maret 2009; 5047.54
19 Maret 2009; 5035.93
20 Maret 2009; 4961.62
23 Maret 2009; 5124.18
24 Maret 2009; 5242.18
25 Maret 2009; 5346.38
26 Maret 2009; 5386.56
27 Maret 2009; 5390.70
30 Maret 2009; 5206.05
31 Maret 2009; 5210.84
01 April 2009; 5314.45
02 April 2009; 5473.78
03 April 2009; 5529.63
06 April 2009; 5556.22
07 April 2009; 5576.85
08 April 2009; 5443.56
09 April 2009; 5667.80
10 April 2009; 5781.96
13 April 2009; 5857.64
14 April 2009; 5892.68
15 April 2009; 5875.19
16 April 2009; 5997.17
17 April 2009; 5755.38
20 April 2009; 5781.66
21 April 2009; 5881.41
22 April 2009; 5886.11
23 April 2009; 5875.24
24 April 2009; 5880.77
27 April 2009; 5705.05
28 April 2009; 5596.73
29 April 2009; 5614.06
30 April 2009; 5992.57
04 Mei 2009; 6330.40
05 Mei 2009; 6379.94
06 Mei 2009; 6566.70
07 Mei 2009; 6572.87
08 Mei 2009; 6583.87
11 Mei 2009; 6647.50
12 Mei 2009; 6432.55
13 Mei 2009; 6485.14
14 Mei 2009; 6364.17
15 Mei 2009; 6489.09
18 Mei 2009; 6577.81
19 Mei 2009; 6655.59
20 Mei 2009; 6703.62
21 Mei 2009; 6718.81
22 Mei 2009; 6737.29
25 Mei 2009; 6734.46
26 Mei 2009; 6683.11
27 Mei 2009; 6890.44
01 Juni 2009; 6954.10
02 Juni 2009; 6949.08
03 Juni 2009; 6893.14
04 Juni 2009; 6786.06
05 Juni 2009; 6767.10
08 Juni 2009; 6628.02
09 Juni 2009; 6414.39
10 Juni 2009; 6462.27
11 Juni 2009; 6567.37
12 Juni 2009; 6448.23
15 Juni 2009; 6225.56
16 Juni 2009; 6220.81
17 Juni 2009; 6195.91
18 Juni 2009; 6144.53
19 Juni 2009; 6231.15
22 Juni 2009; 6341.21
23 Juni 2009; 6197.47
24 Juni 2009; 6380.08
25 Juni 2009; 6457.61
26 Juni 2009; 6463.56
29 Juni 2009; 6391.15
30 Juni 2009; 6432.16
01 Juli 2009; 6578.97
02 Juli 2009; 6667.53
03 Juli 2009; 6665.40
06 Juli 2009; 6649.91
07 Juli 2009; 6715.22
08 Juli 2009; 6668.14
09 Juli 2009; 6748.18
10 Juli 2009; 6769.86
13 Juli 2009; 6530.82
14 Juli 2009; 6639.41
15 Juli 2009; 6738.60
16 Juli 2009; 6780.30
17 Juli 2009; 6850.99
20 Juli 2009; 6938.86
21 Juli 2009; 6953.34
22 Juli 2009; 6985.32
23 Juli 2009; 6980.88
24 Juli 2009; 6973.28
27 Juli 2009; 7028.43
28 Juli 2009; 7142.63
29 Juli 2009; 7083.63
30 Juli 2009; 7027.11
31 Juli 2009; 7077.71
03 Agustus 2009; 7056.71
04 Agustus 2009; 6955.87
05 Agustus 2009; 6848.24
06 Agustus 2009; 6868.65
10 Agustus 2009; 6882.87
11 Agustus 2009; 6909.02
12 Agustus 2009; 6898.90
13 Agustus 2009; 7034.96
14 Agustus 2009; 7069.51
17 Agustus 2009; 6931.80
18 Agustus 2009; 6789.77
19 Agustus 2009; 6788.58
20 Agustus 2009; 6733.23
21 Agustus 2009; 6654.80
24 Agustus 2009; 6838.25
25 Agustus 2009; 6809.41
26 Agustus 2009; 6719.21
27 Agustus 2009; 6690.75
28 Agustus 2009; 6809.86
31 Agustus 2009; 6825.95
01 September 2009; 7019.75
02 September 2009; 7039.77
03 September 2009; 7104.65
04 September 2009; 7153.13
07 September 2009; 7224.59
08 September 2009; 7313.99
09 September 2009; 7250.72
10 September 2009; 7332.08
11 September 2009; 7337.14
14 September 2009; 7256.95
15 September 2009; 7346.26
16 September 2009; 7440.24
17 September 2009; 7477.30
18 September 2009; 7526.55
21 September 2009; 7502.46
22 September 2009; 7469.03
23 September 2009; 7376.76
24 September 2009; 7324.22
25 September 2009; 7345.22
28 September 2009; 7284.61
29 September 2009; 7429.98
30 September 2009; 7509.17
01 Oktober 2009; 7545.29
02 Oktober 2009; 7411.88
05 Oktober 2009; 7437.98
06 Oktober 2009; 7536.05
07 Oktober 2009; 7608.66
08 Oktober 2009; 7503.31
09 Oktober 2009; 7571.96
12 Oktober 2009; 7599.88
13 Oktober 2009; 7596.60
14 Oktober 2009; 7695.75
15 Oktober 2009; 7710.40
16 Oktober 2009; 7715.10
19 Oktober 2009; 7751.32
20 Oktober 2009; 7753.52
21 Oktober 2009; 7701.50
22 Oktober 2009; 7607.93
23 Oktober 2009; 7649.28
26 Oktober 2009; 7668.40
27 Oktober 2009; 7657.34
28 Oktober 2009; 7533.95
29 Oktober 2009; 7355.69
30 Oktober 2009; 7340.08
02 November 2009; 7335.18
03 November 2009; 7322.93
04 November 2009; 7467.04
05 November 2009; 7417.46
06 November 2009; 7463.05
09 November 2009; 7536.70
10 November 2009; 7593.49
11 November 2009; 7668.06
12 November 2009; 7670.93
13 November 2009; 7665.63
16 November 2009; 7792.68
17 November 2009; 7733.21
18 November 2009; 7766.69
19 November 2009; 7759.98
20 November 2009; 7682.97
23 November 2009; 7687.15
24 November 2009; 7714.56
25 November 2009; 7756.31
26 November 2009; 7739.16
27 November 2009; 7490.91
30 November 2009; 7582.21
01 Desember 2009; 7649.23
02 Desember 2009; 7677.62
03 Desember 2009; 7684.67
04 Desember 2009; 7650.91
07 Desember 2009; 7775.64
08 Desember 2009; 7768.71
09 Desember 2009; 7797.42
10 Desember 2009; 7677.91
11 Desember 2009; 7795.07
14 Desember 2009; 7819.13
15 Desember 2009; 7807.62
16 Desember 2009; 7751.60
17 Desember 2009; 7742.17
18 Desember 2009; 7753.63
21 Desember 2009; 7787.27
22 Desember 2009; 7856.00
23 Desember 2009; 7901.50
24 Desember 2009; 7963.54
25 Desember 2009; 7972.59
28 Desember 2009; 8057.49
29 Desember 2009; 8053.83
30 Desember 2009; 8112.28
31 Desember 2009; 8188.11
04 Januari 2010; 8207.85
05 Januari 2010; 8211.40
06 Januari 2010; 8327.62
07 Januari 2010; 8237.42
08 Januari 2010; 8280.90
11 Januari 2010; 8323.82
12 Januari 2010; 8309.37
13 Januari 2010; 8196.56
14 Januari 2010; 8289.98
15 Januari 2010; 8356.89
18 Januari 2010; 8337.82
19 Januari 2010; 8249.00
20 Januari 2010; 8220.93
21 Januari 2010; 8127.87
22 Januari 2010; 7927.31
25 Januari 2010; 7872.99
26 Januari 2010; 7598.81
27 Januari 2010; 7560.03
28 Januari 2010; 7694.58
29 Januari 2010; 7640.44
01 Februari 2010; 7524.67
02 Februari 2010; 7429.61
03 Februari 2010; 7547.98
04 Februari 2010; 7542.04
05 Februari 2010; 7217.83
08 Februari 2010; 7215.88
09 Februari 2010; 7361.04
10 Februari 2010; 7441.84
22 Februari 2010; 7560.04
23 Februari 2010; 7597.44
24 Februari 2010; 7529.67
25 Februari 2010; 7426.96
26 Februari 2010; 7436.10
01 Maret 2010; 7577.75
02 Maret 2010; 7597.62
03 Maret 2010; 7629.52
04 Maret 2010; 7569.80
05 Maret 2010; 7666.26
08 Maret 2010; 7762.27
09 Maret 2010; 7770.59
10 Maret 2010; 7779.08
11 Maret 2010; 7749.66
12 Maret 2010; 7748.33
15 Maret 2010; 7634.92
16 Maret 2010; 7695.63
17 Maret 2010; 7847.84
18 Maret 2010; 7886.34
19 Maret 2010; 7897.91
22 Maret 2010; 7835.98
23 Maret 2010; 7811.87
24 Maret 2010; 7822.71
25 Maret 2010; 7838.10
26 Maret 2010; 7876.86
29 Maret 2010; 7947.45
30 Maret 2010; 7962.22
31 Maret 2010; 7920.06
01 April 2010; 8013.09
02 April 2010; 8025.93
06 April 2010; 8089.65
07 April 2010; 8121.78
08 April 2010; 8057.60
09 April 2010; 8092.03
12 April 2010; 8117.75
13 April 2010; 8029.73
14 April 2010; 8097.13
15 April 2010; 8171.94
16 April 2010; 8111.57
19 April 2010; 7854.22
20 April 2010; 7900.42
21 April 2010; 7990.53
22 April 2010; 7978.69
23 April 2010; 8004.89
26 April 2010; 8158.14
27 April 2010; 8146.44
28 April 2010; 8081.55
29 April 2010; 8054.05
30 April 2010; 8004.25
03 Mei 2010; 7952.17
04 Mei 2010; 7930.77
05 Mei 2010; 7696.90
06 Mei 2010; 7579.48
07 Mei 2010; 7567.10
10 Mei 2010; 7664.73
11 Mei 2010; 7608.44
12 Mei 2010; 7602.70
13 Mei 2010; 7770.57
14 Mei 2010; 7772.13
17 Mei 2010; 7598.72
18 Mei 2010; 7585.30
19 Mei 2010; 7559.16
20 Mei 2010; 7424.43
21 Mei 2010; 7237.71
24 Mei 2010; 7322.73
25 Mei 2010; 7086.37
26 Mei 2010; 7167.35
27 Mei 2010; 7243.16
28 Mei 2010; 7295.32
31 Mei 2010; 7373.98
01 Juni 2010; 7289.33
02 Juni 2010; 7195.71
03 Juni 2010; 7360.28
04 Juni 2010; 7344.59
07 Juni 2010; 7157.83
08 Juni 2010; 7151.99
09 Juni 2010; 7071.67
10 Juni 2010; 7181.77
11 Juni 2010; 7299.49
14 Juni 2010; 7387.40
15 Juni 2010; 7454.06
17 Juni 2010; 7515.78
18 Juni 2010; 7493.11
21 Juni 2010; 7635.56
22 Juni 2010; 7612.68
23 Juni 2010; 7582.15
24 Juni 2010; 7589.89
25 Juni 2010; 7474.71
28 Juni 2010; 7500.79
29 Juni 2010; 7423.57
30 Juni 2010; 7329.37
01 Juli 2010; 7254.06
02 Juli 2010; 7330.74
05 Juli 2010; 7439.96
06 Juli 2010; 7548.48
07 Juli 2010; 7534.46
08 Juli 2010; 7608.85
09 Juli 2010; 7647.25
12 Juli 2010; 7639.55
13 Juli 2010; 7597.42
14 Juli 2010; 7714.51
15 Juli 2010; 7704.52
16 Juli 2010; 7664.57
19 Juli 2010; 7649.83
20 Juli 2010; 7712.03
21 Juli 2010; 7701.29
22 Juli 2010; 7666.34
23 Juli 2010; 7761.22
26 Juli 2010; 7787.45
27 Juli 2010; 7748.01
28 Juli 2010; 7784.81
29 Juli 2010; 7798.99
30 Juli 2010; 7760.63
02 Agustus 2010; 7911.68
03 Agustus 2010; 7957.53
04 Agustus 2010; 7972.66
05 Agustus 2010; 7936.85
06 Agustus 2010; 7963.30
09 Agustus 2010; 8034.49
10 Agustus 2010; 7976.74
11 Agustus 2010; 7895.03
12 Agustus 2010; 7829.79
13 Agustus 2010; 7891.58
16 Agustus 2010; 7941.22
17 Agustus 2010; 7931.09
18 Agustus 2010; 7924.10
19 Agustus 2010; 7928.94
20 Agustus 2010; 7927.31
23 Agustus 2010; 7975.93
24 Agustus 2010; 7940.64
25 Agustus 2010; 7736.98
26 Agustus 2010; 7689.74
27 Agustus 2010; 7722.91
30 Agustus 2010; 7741.20
31 Agustus 2010; 7616.28
01 September 2010; 7668.25
02 September 2010; 7720.82
03 September 2010; 7830.21
06 September 2010; 7890.95
07 September 2010; 7884.40
08 September 2010; 7851.31
09 September 2010; 7835.54
10 September 2010; 7890.11
13 September 2010; 8091.30
14 September 2010; 8132.60
15 September 2010; 8163.82
16 September 2010; 8099.75
17 September 2010; 8158.33
20 September 2010; 8186.96
21 September 2010; 8196.40
23 September 2010; 8202.54
24 September 2010; 8166.62
27 September 2010; 8191.54
28 September 2010; 8189.44
29 September 2010; 8240.89
30 September 2010; 8237.78
01 Oktober 2010; 8244.18
04 Oktober 2010; 8246.10
05 Oktober 2010; 8200.43
06 Oktober 2010; 8284.03
07 Oktober 2010; 8283.92
08 Oktober 2010; 8244.19
11 Oktober 2010; 8176.76
12 Oktober 2010; 8090.22
13 Oktober 2010; 8106.66
14 Oktober 2010; 8215.45
15 Oktober 2010; 8205.30
18 Oktober 2010; 8060.54
19 Oktober 2010; 8046.23
20 Oktober 2010; 8124.62
21 Oktober 2010; 8131.23
22 Oktober 2010; 8168.06
25 Oktober 2010; 8306.98
26 Oktober 2010; 8343.23
27 Oktober 2010; 8291.04
28 Oktober 2010; 8354.05
29 Oktober 2010; 8287.09
01 November 2010; 8379.75
02 November 2010; 8344.76
03 November 2010; 8293.90
04 November 2010; 8357.85
05 November 2010; 8449.34
08 November 2010; 8430.58
09 November 2010; 8445.63
10 November 2010; 8450.63
11 November 2010; 8436.95
12 November 2010; 8316.05
15 November 2010; 8240.65
16 November 2010; 8312.21
17 November 2010; 8255.54
18 November 2010; 8283.45
19 November 2010; 8306.12
22 November 2010; 8374.91
23 November 2010; 8328.63
24 November 2010; 8297.05
25 November 2010; 8349.99
26 November 2010; 8312.15
29 November 2010; 8367.17
30 November 2010; 8372.48
01 Desember 2010; 8520.11
02 Desember 2010; 8585.77
03 Desember 2010; 8624.01
06 Desember 2010; 8702.23
07 Desember 2010; 8704.39
08 Desember 2010; 8703.79
09 Desember 2010; 8753.84
10 Desember 2010; 8718.83
13 Desember 2010; 8736.59
14 Desember 2010; 8740.43
15 Desember 2010; 8756.71
16 Desember 2010; 8782.20
17 Desember 2010; 8817.90
20 Desember 2010; 8768.72
21 Desember 2010; 8827.79
22 Desember 2010; 8860.49
23 Desember 2010; 8898.87
24 Desember 2010; 8861.10
27 Desember 2010; 8892.31
28 Desember 2010; 8870.76
29 Desember 2010; 8866.35
30 Desember 2010; 8907.91
31 Desember 2010; 8972.50
03 Januari 2011; 9025.30
04 Januari 2011; 8997.19
05 Januari 2011; 8846.31
06 Januari 2011; 8883.21
07 Januari 2011; 8782.72
10 Januari 2011; 8817.88
11 Januari 2011; 8931.36
12 Januari 2011; 8965.00
13 Januari 2011; 8975.58
14 Januari 2011; 8972.51
17 Januari 2011; 8925.09
18 Januari 2011; 8988.00
19 Januari 2011; 9086.02
20 Januari 2011; 9022.17
21 Januari 2011; 8954.38
24 Januari 2011; 8947.79
25 Januari 2011; 8991.39
26 Januari 2011; 9055.59
27 Januari 2011; 9102.33
28 Januari 2011; 9145.35
08 Februari 2011; 9111.46
09 Februari 2011; 9006.82
10 Februari 2011; 8836.56
11 Februari 2011; 8609.86
14 Februari 2011; 8685.47
15 Februari 2011; 8721.93
16 Februari 2011; 8712.96
17 Februari 2011; 8683.88
18 Februari 2011; 8843.84
21 Februari 2011; 8839.22
22 Februari 2011; 8673.67
23 Februari 2011; 8528.94
24 Februari 2011; 8541.64
25 Februari 2011; 8599.65
01 Maret 2011; 8727.56
02 Maret 2011; 8619.90
03 Maret 2011; 8738.37
04 Maret 2011; 8784.40
07 Maret 2011; 8713.79
08 Maret 2011; 8747.75
09 Maret 2011; 8750.02
10 Maret 2011; 8642.90
11 Maret 2011; 8567.82
14 Maret 2011; 8520.02
15 Maret 2011; 8234.78
16 Maret 2011; 8324.58
17 Maret 2011; 8282.69
18 Maret 2011; 8394.75
21 Maret 2011; 8467.71
22 Maret 2011; 8508.04
23 Maret 2011; 8545.08
24 Maret 2011; 8576.40
25 Maret 2011; 8610.39
28 Maret 2011; 8553.06
29 Maret 2011; 8596.57
30 Maret 2011; 8646.31
31 Maret 2011; 8683.30
01 April 2011; 8705.13
06 April 2011; 8851.98
07 April 2011; 8901.72
08 April 2011; 8894.54
11 April 2011; 8880.27
12 April 2011; 8732.59
13 April 2011; 8780.20
14 April 2011; 8802.73
15 April 2011; 8718.12
18 April 2011; 8714.48
19 April 2011; 8638.55
20 April 2011; 8813.28
21 April 2011; 8957.65
22 April 2011; 8969.43
25 April 2011; 8950.75
26 April 2011; 8948.14
27 April 2011; 9049.25
28 April 2011; 9040.77
29 April 2011; 9007.87
03 Mei 2011; 8946.08
04 Mei 2011; 8947.35
05 Mei 2011; 9018.61
06 Mei 2011; 8977.23
09 Mei 2011; 9035.48
10 Mei 2011; 9023.28
11 Mei 2011; 9020.40
12 Mei 2011; 9033.68
13 Mei 2011; 9006.61
16 Mei 2011; 8911.71
17 Mei 2011; 8884.09
18 Mei 2011; 8944.84
19 Mei 2011; 8892.88
20 Mei 2011; 8837.03
23 Mei 2011; 8747.51
24 Mei 2011; 8756.61
25 Mei 2011; 8727.09
26 Mei 2011; 8788.40
27 Mei 2011; 8810.00
30 Mei 2011; 8823.68
31 Mei 2011; 8988.84
01 Juni 2011; 9062.35
02 Juni 2011; 8991.36
03 Juni 2011; 9046.28
07 Juni 2011; 9057.10
08 Juni 2011; 9007.53
09 Juni 2011; 9000.94
10 Juni 2011; 8837.82
13 Juni 2011; 8712.95
14 Juni 2011; 8829.21
15 Juni 2011; 8831.45
16 Juni 2011; 8654.43
17 Juni 2011; 8636.10
20 Juni 2011; 8530.68
21 Juni 2011; 8597.62
22 Juni 2011; 8621.04
23 Juni 2011; 8567.28
24 Juni 2011; 8532.83
27 Juni 2011; 8500.16
28 Juni 2011; 8478.86
29 Juni 2011; 8573.38
30 Juni 2011; 8652.59
01 Juli 2011; 8739.82
04 Juli 2011; 8774.72
05 Juli 2011; 8784.44
06 Juli 2011; 8824.44
07 Juli 2011; 8773.42
08 Juli 2011; 8749.55
11 Juli 2011; 8665.85
12 Juli 2011; 8491.01
13 Juli 2011; 8488.06
14 Juli 2011; 8481.35
15 Juli 2011; 8574.91
18 Juli 2011; 8538.57
19 Juli 2011; 8524.57
20 Juli 2011; 8706.17
21 Juli 2011; 8717.14
22 Juli 2011; 8765.32
25 Juli 2011; 8683.51
26 Juli 2011; 8794.24
27 Juli 2011; 8817.49
28 Juli 2011; 8767.20
29 Juli 2011; 8644.18
01 Agustus 2011; 8701.38
